Unit,time,opSetting1,opSetting2,opSetting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,RUL
19,28,-0.0023,-0.0005,100.0,518.67,642.23,1588.41,1403.98,14.62,21.61,557.49,2388.08,9062.06,1.3,47.39,524.78,2388.12,8143.71,8.3965,0.03,390,2388,100.0,39.08,23.4159,229
19,29,-0.0001,-0.0005,100.0,518.67,641.96,1586.71,1400.54,14.62,21.61,556.5,2388.08,9066.37,1.3,47.09,524.57,2388.1,8145.76,8.3695,0.03,392,2388,100.0,39.09,23.4901,229
19,30,-0.0037,0.0,100.0,518.67,642.64,1588.51,1401.65,14.62,21.61,557.68,2388.11,9068.59,1.3,47.24,525.11,2388.09,8146.62,8.3774,0.03,392,2388,100.0,39.03,23.5432,229
19,31,0.0035,-0.0004,100.0,518.67,642.64,1587.25,1397.81,14.62,21.61,557.51,2388.1,9057.93,1.3,47.59,525.18,2388.09,8143.37,8.3532,0.03,392,2388,100.0,39.18,23.4255,229
19,32,0.0006,-0.0002,100.0,518.67,641.97,1588.41,1394.08,14.62,21.61,556.77,2388.07,9058.09,1.3,47.27,524.76,2388.1,8147.83,8.348,0.03,392,2388,100.0,39.29,23.3221,229
19,33,-0.0027,-0.0003,100.0,518.67,642.43,1585.27,1396.97,14.62,21.61,557.75,2388.11,9063.41,1.3,47.23,525.1,2388.13,8148.69,8.3317,0.03,393,2388,100.0,39.33,23.4669,229
19,34,0.0021,-0.0001,100.0,518.67,642.29,1586.53,1399.23,14.62,21.61,557.25,2388.1,9055.2,1.3,47.45,525.26,2388.15,8150.78,8.3439,0.03,390,2388,100.0,39.22,23.5529,229
19,35,0.0011,-0.0001,100.0,518.67,642.0,1584.89,1401.49,14.62,21.61,557.53,2388.14,9066.22,1.3,47.26,525.26,2388.09,8147.84,8.342,0.03,393,2388,100.0,39.08,23.5085,229
19,36,0.0001,-0.0004,100.0,518.67,642.56,1585.66,1394.07,14.62,21.61,556.9,2388.12,9064.59,1.3,47.18,524.82,2388.06,8143.51,8.3657,0.03,391,2388,100.0,39.22,23.4997,229
19,37,-0.0026,-0.0001,100.0,518.67,642.15,1588.05,1404.06,14.62,21.61,556.76,2388.02,9063.31,1.3,47.35,524.62,2388.06,8143.12,8.3877,0.03,392,2388,100.0,39.25,23.4225,229
19,38,-0.0017,0.0003,100.0,518.67,642.68,1592.71,1405.47,14.62,21.61,558.14,2388.08,9059.92,1.3,47.35,525.35,2388.12,8144.34,8.3701,0.03,392,2388,100.0,39.11,23.4872,229
19,39,0.0011,-0.0002,100.0,518.67,642.57,1586.92,1395.02,14.62,21.61,557.31,2388.11,9060.13,1.3,47.23,524.78,2388.08,8145.85,8.3185,0.03,392,2388,100.0,39.18,23.4363,229
19,40,-0.0008,-0.0005,100.0,518.67,642.48,1588.17,1402.3,14.62,21.61,557.11,2388.09,9065.8,1.3,47.42,525.29,2388.08,8141.71,8.3257,0.03,392,2388,100.0,39.14,23.5135,229
19,41,-0.0032,-0.0005,100.0,518.67,642.16,1581.63,1403.33,14.62,21.6,557.04,2388.07,9063.73,1.3,47.44,525.41,2388.11,8147.61,8.3455,0.03,392,2388,100.0,39.3,23.5402,229
19,42,0.0018,0.0003,100.0,518.67,642.49,1587.52,1397.53,14.62,21.61,556.96,2388.02,9059.55,1.3,47.22,524.86,2388.11,8146.63,8.3546,0.03,391,2388,100.0,39.1,23.4734,229
19,43,-0.0013,0.0003,100.0,518.67,642.17,1584.64,1397.23,14.62,21.61,556.95,2388.15,9064.47,1.3,47.39,524.39,2388.13,8153.23,8.3769,0.03,392,2388,100.0,39.04,23.5237,229
19,44,-0.0007,0.0003,100.0,518.67,642.53,1591.69,1397.21,14.62,21.6,557.52,2388.09,9066.17,1.3,47.33,525.29,2388.14,8140.56,8.3564,0.03,390,2388,100.0,39.07,23.451,229
19,45,0.0008,0.0003,100.0,518.67,642.29,1583.03,1398.11,14.62,21.61,557.54,2388.1,9053.34,1.3,47.2,525.53,2388.08,8143.13,8.3501,0.03,392,2388,100.0,39.2,23.5139,229
19,46,-0.0002,0.0004,100.0,518.67,641.87,1591.58,1404.67,14.62,21.61,556.87,2388.09,9058.15,1.3,47.34,525.28,2388.15,8143.97,8.3743,0.03,392,2388,100.0,39.09,23.4351,229
19,47,-0.0009,-0.0002,100.0,518.67,642.09,1582.92,1405.39,14.62,21.61,557.56,2388.07,9055.07,1.3,47.38,525.26,2388.11,8145.52,8.3138,0.03,392,2388,100.0,39.07,23.5458,229
19,48,0.0005,0.0001,100.0,518.67,642.18,1582.81,1402.56,14.62,21.61,557.96,2388.06,9063.77,1.3,47.38,525.24,2388.1,8148.04,8.3592,0.03,391,2388,100.0,39.21,23.4863,229
19,49,-0.0007,-0.0003,100.0,518.67,642.13,1591.53,1400.06,14.62,21.61,556.67,2388.08,9062.18,1.3,47.32,525.53,2388.08,8140.76,8.3753,0.03,390,2388,100.0,39.25,23.5099,229
19,50,0.0002,0.0004,100.0,518.67,641.66,1589.48,1396.12,14.62,21.61,557.22,2388.01,9058.17,1.3,47.39,524.79,2388.07,8143.65,8.3609,0.03,392,2388,100.0,39.21,23.5535,229
19,51,-0.0028,0.0001,100.0,518.67,642.48,1584.98,1395.52,14.62,21.61,557.77,2388.12,9062.99,1.3,47.32,525.45,2388.09,8141.87,8.3688,0.03,392,2388,100.0,39.36,23.5385,229
19,52,0.005,-0.0003,100.0,518.67,642.63,1592.17,1396.7,14.62,21.61,557.39,2388.12,9065.51,1.3,47.25,525.34,2388.1,8142.58,8.3766,0.03,393,2388,100.0,39.19,23.4706,229
19,53,-0.0003,0.0005,100.0,518.67,641.78,1581.17,1400.71,14.62,21.6,556.63,2388.09,9069.25,1.3,47.46,524.65,2388.09,8145.63,8.328,0.03,393,2388,100.0,39.18,23.536,229
19,54,-0.0019,-0.0003,100.0,518.67,642.51,1583.06,1412.02,14.62,21.61,557.07,2388.11,9064.09,1.3,47.21,525.26,2388.09,8148.35,8.3678,0.03,393,2388,100.0,39.25,23.6037,229
19,55,-0.0028,0.0,100.0,518.67,642.67,1587.48,1404.49,14.62,21.61,557.01,2388.05,9070.52,1.3,47.41,525.3,2388.13,8146.22,8.3395,0.03,391,2388,100.0,39.14,23.5444,229
19,56,0.0008,-0.0003,100.0,518.67,642.51,1585.8,1404.31,14.62,21.61,557.11,2388.12,9068.95,1.3,47.22,525.11,2388.07,8147.12,8.3622,0.03,391,2388,100.0,39.17,23.3875,229
19,57,-0.0009,-0.0002,100.0,518.67,642.26,1588.15,1399.3,14.62,21.61,557.62,2388.02,9062.62,1.3,47.3,524.98,2388.01,8143.83,8.3568,0.03,393,2388,100.0,39.1,23.4622,229
19,58,0.0016,0.0004,100.0,518.67,642.1,1587.83,1398.31,14.62,21.61,557.96,2388.1,9066.4,1.3,47.32,525.2,2388.03,8145.61,8.3807,0.03,392,2388,100.0,39.09,23.5605,229
19,59,0.0015,0.0002,100.0,518.67,642.0,1587.38,1407.65,14.62,21.61,557.88,2388.1,9071.28,1.3,47.44,525.83,2388.11,8144.59,8.3539,0.03,393,2388,100.0,39.14,23.5403,229
19,60,-0.0001,-0.0003,100.0,518.67,642.29,1586.49,1405.61,14.62,21.61,557.26,2388.11,9061.4,1.3,47.32,525.27,2388.1,8147.88,8.3777,0.03,391,2388,100.0,39.29,23.6007,229
19,61,-0.0001,0.0001,100.0,518.67,641.64,1581.47,1401.52,14.62,21.6,557.29,2388.14,9063.38,1.3,47.22,525.83,2388.15,8144.74,8.3414,0.03,392,2388,100.0,39.29,23.5414,229
19,62,-0.0023,0.0002,100.0,518.67,642.39,1583.78,1391.11,14.62,21.61,557.9,2388.12,9068.21,1.3,47.15,524.9,2388.12,8151.85,8.3225,0.03,393,2388,100.0,39.16,23.516,229
19,63,-0.0004,0.0002,100.0,518.67,642.2,1590.54,1406.77,14.62,21.6,557.52,2388.08,9064.22,1.3,47.32,525.0,2388.1,8146.84,8.3349,0.03,391,2388,100.0,39.21,23.481,229
19,64,-0.0008,-0.0002,100.0,518.67,642.4,1586.17,1398.61,14.62,21.61,557.76,2388.07,9068.91,1.3,47.24,525.28,2388.05,8150.18,8.3445,0.03,392,2388,100.0,39.29,23.5377,229
19,65,-0.0004,-0.0005,100.0,518.67,642.62,1588.69,1401.06,14.62,21.61,557.25,2388.1,9069.55,1.3,47.26,525.58,2388.15,8153.64,8.3691,0.03,392,2388,100.0,39.24,23.4563,229
19,66,0.0011,-0.0003,100.0,518.67,642.59,1588.14,1402.1,14.62,21.61,557.05,2388.11,9063.21,1.3,47.45,525.33,2388.07,8145.17,8.3609,0.03,393,2388,100.0,39.08,23.5417,229
19,67,0.0044,0.0001,100.0,518.67,642.34,1593.48,1397.37,14.62,21.6,557.88,2388.04,9062.08,1.3,47.16,525.46,2388.0,8140.12,8.3415,0.03,393,2388,100.0,39.13,23.5662,229
19,68,0.0004,-0.0002,100.0,518.67,642.37,1589.51,1396.41,14.62,21.61,557.8,2388.1,9062.11,1.3,47.22,525.5,2388.1,8148.04,8.4047,0.03,392,2388,100.0,39.31,23.5123,229
19,69,0.0002,-0.0002,100.0,518.67,642.3,1581.01,1388.72,14.62,21.61,557.5,2388.04,9066.74,1.3,46.99,525.16,2388.12,8143.35,8.3556,0.03,392,2388,100.0,39.05,23.5464,229
19,70,0.0003,-0.0003,100.0,518.67,642.34,1581.4,1401.4,14.62,21.61,557.42,2388.09,9064.5,1.3,47.2,525.41,2388.07,8147.66,8.351,0.03,392,2388,100.0,39.11,23.4435,229
19,71,-0.0016,0.0002,100.0,518.67,642.1,1583.13,1404.75,14.62,21.6,557.8,2388.07,9068.4,1.3,47.28,525.16,2388.12,8147.45,8.3694,0.03,391,2388,100.0,39.53,23.6107,229
19,72,0.0021,-0.0004,100.0,518.67,642.25,1582.07,1396.07,14.62,21.61,557.54,2388.1,9070.8,1.3,47.22,525.54,2388.09,8142.68,8.344,0.03,392,2388,100.0,39.12,23.6458,229
19,73,0.0012,0.0003,100.0,518.67,642.17,1586.54,1399.55,14.62,21.61,557.36,2388.09,9063.29,1.3,47.36,525.0,2388.08,8148.22,8.3879,0.03,392,2388,100.0,39.26,23.4996,229
19,74,0.001,-0.0003,100.0,518.67,641.86,1591.23,1402.29,14.62,21.61,558.22,2388.13,9067.3,1.3,47.51,525.34,2388.06,8151.7,8.3654,0.03,393,2388,100.0,39.17,23.4553,229
19,75,0.0017,0.0004,100.0,518.67,641.89,1588.58,1390.83,14.62,21.6,557.37,2388.1,9064.18,1.3,47.36,525.22,2388.05,8142.24,8.367,0.03,391,2388,100.0,39.21,23.384,229
19,76,0.005,0.0003,100.0,518.67,642.15,1590.04,1399.24,14.62,21.61,557.55,2388.07,9076.9,1.3,47.24,525.48,2388.11,8145.12,8.3923,0.03,392,2388,100.0,39.44,23.3995,229
19,77,0.0014,-0.0002,100.0,518.67,642.3,1581.32,1396.76,14.62,21.61,557.5,2388.07,9065.1,1.3,47.3,525.12,2388.06,8150.2,8.3815,0.03,391,2388,100.0,39.33,23.5169,229
19,78,0.0013,-0.0005,100.0,518.67,641.86,1587.42,1404.85,14.62,21.61,557.32,2388.07,9066.05,1.3,47.39,525.22,2388.11,8143.36,8.33,0.03,392,2388,100.0,39.13,23.5215,229
19,79,0.0006,-0.0003,100.0,518.67,642.84,1583.05,1400.18,14.62,21.6,557.46,2388.07,9065.28,1.3,47.23,525.51,2388.12,8146.27,8.3818,0.03,394,2388,100.0,39.36,23.4763,229
19,80,-0.0028,-0.0004,100.0,518.67,642.62,1580.06,1400.64,14.62,21.6,557.05,2388.09,9061.93,1.3,47.43,525.1,2388.15,8146.8,8.3424,0.03,393,2388,100.0,39.1,23.5481,229
19,81,-0.0021,-0.0001,100.0,518.67,642.09,1577.69,1402.32,14.62,21.6,557.36,2388.06,9068.14,1.3,47.58,525.3,2388.11,8146.61,8.385,0.03,392,2388,100.0,39.1,23.4528,229
19,82,-0.004,-0.0003,100.0,518.67,642.63,1589.83,1406.26,14.62,21.6,556.8,2388.1,9065.82,1.3,47.25,525.44,2388.03,8141.7,8.3509,0.03,392,2388,100.0,39.17,23.5479,229
19,83,0.0003,0.0001,100.0,518.67,641.99,1591.88,1405.65,14.62,21.61,557.56,2388.09,9065.86,1.3,47.2,525.38,2388.08,8151.12,8.3424,0.03,392,2388,100.0,39.24,23.6325,229
19,84,-0.0019,-0.0003,100.0,518.67,642.41,1592.49,1408.93,14.62,21.61,556.71,2388.13,9075.46,1.3,47.15,525.51,2388.08,8145.08,8.3966,0.03,391,2388,100.0,39.18,23.5746,229
19,85,0.0033,0.0004,100.0,518.67,642.22,1585.7,1407.51,14.62,21.61,557.81,2388.15,9068.03,1.3,47.26,526.06,2388.17,8147.17,8.3416,0.03,391,2388,100.0,39.23,23.5685,229
19,86,0.0002,0.0,100.0,518.67,642.54,1584.01,1396.12,14.62,21.61,557.85,2388.11,9066.71,1.3,47.48,525.56,2388.14,8136.48,8.3477,0.03,393,2388,100.0,39.35,23.5364,229
19,87,0.0033,0.0003,100.0,518.67,641.83,1586.72,1401.87,14.62,21.61,558.16,2388.09,9066.89,1.3,47.48,526.23,2388.12,8143.15,8.3277,0.03,392,2388,100.0,39.28,23.488,229
19,88,-0.0004,-0.0004,100.0,518.67,642.32,1584.6,1401.42,14.62,21.61,557.56,2388.13,9074.75,1.3,47.46,525.45,2388.12,8148.04,8.375,0.03,392,2388,100.0,39.02,23.5523,229
19,89,0.001,-0.0,100.0,518.67,642.05,1585.6,1402.62,14.62,21.61,557.67,2388.1,9069.34,1.3,47.21,525.44,2388.08,8142.38,8.3513,0.03,392,2388,100.0,39.25,23.5184,229
19,90,0.0003,0.0003,100.0,518.67,642.45,1582.55,1401.7,14.62,21.61,557.54,2388.11,9064.59,1.3,47.04,525.71,2388.12,8145.85,8.364,0.03,394,2388,100.0,39.3,23.5432,229
19,91,0.0005,-0.0005,100.0,518.67,642.04,1585.0,1403.33,14.62,21.6,557.67,2388.11,9071.32,1.3,47.29,525.4,2388.08,8148.73,8.3506,0.03,391,2388,100.0,39.3,23.5433,229
19,92,-0.0012,0.0004,100.0,518.67,641.98,1591.17,1401.2,14.62,21.61,557.77,2388.1,9068.86,1.3,47.42,525.15,2388.12,8150.72,8.3693,0.03,392,2388,100.0,39.25,23.4547,229
19,93,-0.0011,0.0004,100.0,518.67,642.19,1587.91,1400.19,14.62,21.6,558.33,2388.05,9073.04,1.3,47.39,525.49,2388.12,8144.64,8.3642,0.03,392,2388,100.0,39.15,23.5535,229
19,94,-0.0008,0.0002,100.0,518.67,642.15,1581.63,1398.27,14.62,21.61,558.23,2388.15,9067.51,1.3,47.13,525.82,2388.16,8144.45,8.3325,0.03,394,2388,100.0,39.2,23.518,229
19,95,0.0039,-0.0003,100.0,518.67,642.22,1588.38,1396.66,14.62,21.61,558.88,2388.13,9070.01,1.3,47.3,525.93,2388.13,8151.14,8.3334,0.03,393,2388,100.0,39.22,23.5581,229
19,96,0.0,0.0002,100.0,518.67,642.76,1584.74,1406.26,14.62,21.61,557.73,2388.07,9063.84,1.3,47.38,525.38,2388.1,8151.93,8.3567,0.03,393,2388,100.0,39.35,23.4279,229
19,97,0.0006,0.0002,100.0,518.67,642.81,1596.08,1402.52,14.62,21.61,557.23,2388.1,9063.31,1.3,47.4,524.82,2388.09,8143.62,8.3468,0.03,392,2388,100.0,39.03,23.5891,229
19,98,0.0028,0.0003,100.0,518.67,642.79,1583.6,1404.54,14.62,21.6,558.45,2388.12,9063.86,1.3,47.56,525.69,2388.1,8146.5,8.3529,0.03,393,2388,100.0,39.22,23.6084,229
19,99,0.0015,-0.0002,100.0,518.67,642.41,1588.1,1396.5,14.62,21.6,557.82,2388.15,9065.51,1.3,47.38,525.51,2388.16,8143.78,8.3441,0.03,392,2388,100.0,39.21,23.5658,229
19,100,0.0013,-0.0004,100.0,518.67,641.94,1584.66,1411.14,14.62,21.61,557.03,2388.11,9069.12,1.3,47.4,525.45,2388.12,8142.5,8.3102,0.03,393,2388,100.0,39.2,23.4575,229
19,101,-0.0002,-0.0003,100.0,518.67,642.24,1585.37,1397.65,14.62,21.61,557.37,2388.12,9072.72,1.3,47.21,525.97,2388.13,8144.64,8.3754,0.03,394,2388,100.0,39.22,23.5881,229
19,102,0.0027,0.0004,100.0,518.67,641.83,1586.42,1398.3,14.62,21.61,558.37,2388.09,9068.56,1.31,47.21,525.81,2388.17,8149.1,8.3585,0.03,393,2388,100.0,39.21,23.5312,229
19,103,0.003,0.0001,100.0,518.67,642.57,1588.63,1403.48,14.62,21.6,557.11,2388.05,9069.59,1.3,47.04,525.35,2388.11,8147.31,8.351,0.03,393,2388,100.0,39.3,23.5202,229
19,104,0.0039,0.0,100.0,518.67,642.17,1583.91,1399.02,14.62,21.6,557.65,2388.12,9064.78,1.3,47.33,525.37,2388.12,8143.89,8.3462,0.03,392,2388,100.0,39.34,23.5325,229
19,105,-0.0007,0.0002,100.0,518.67,642.3,1591.56,1402.3,14.62,21.61,558.98,2388.16,9071.79,1.3,47.36,526.59,2388.12,8148.22,8.386,0.03,392,2388,100.0,39.37,23.531,229
19,106,-0.0011,-0.0003,100.0,518.67,642.01,1594.52,1405.7,14.62,21.61,558.01,2388.13,9075.98,1.3,47.35,526.21,2388.1,8149.81,8.3637,0.03,392,2388,100.0,39.26,23.4367,229
19,107,-0.001,-0.0004,100.0,518.67,642.53,1593.15,1407.75,14.62,21.61,558.24,2388.13,9072.93,1.31,47.42,526.19,2388.13,8150.21,8.3212,0.03,391,2388,100.0,39.26,23.5099,229
19,108,0.001,0.0,100.0,518.67,642.46,1586.77,1403.31,14.62,21.61,558.31,2388.11,9076.09,1.3,47.41,526.0,2388.17,8150.29,8.3438,0.03,393,2388,100.0,39.15,23.6211,229
19,109,0.0007,0.0001,100.0,518.67,642.3,1593.24,1400.74,14.62,21.61,558.37,2388.13,9063.78,1.3,47.47,526.04,2388.11,8146.6,8.3374,0.03,392,2388,100.0,39.11,23.5294,229
19,110,-0.0004,-0.0001,100.0,518.67,642.3,1586.02,1402.77,14.62,21.6,558.15,2388.1,9062.64,1.3,47.29,526.6,2388.11,8149.35,8.3964,0.03,392,2388,100.0,39.42,23.5441,229
19,111,0.0008,-0.0004,100.0,518.67,642.53,1593.73,1398.68,14.62,21.61,558.83,2388.06,9068.8,1.3,47.32,525.78,2388.11,8147.66,8.3656,0.03,390,2388,100.0,39.21,23.58,229
19,112,-0.0023,-0.0004,100.0,518.67,642.33,1595.79,1399.22,14.62,21.6,558.31,2388.13,9065.04,1.31,47.25,525.34,2388.09,8146.34,8.3064,0.03,393,2388,100.0,39.2,23.5313,229
19,113,0.001,0.0001,100.0,518.67,642.37,1593.93,1399.27,14.62,21.61,558.22,2388.08,9072.07,1.3,47.31,525.87,2388.14,8153.85,8.3857,0.03,393,2388,100.0,39.37,23.4877,229
19,114,-0.0054,-0.0004,100.0,518.67,642.29,1586.85,1405.38,14.62,21.6,558.17,2388.11,9074.97,1.3,47.27,526.62,2388.12,8145.88,8.3781,0.03,392,2388,100.0,39.31,23.5245,229
19,115,0.0004,-0.0004,100.0,518.67,642.1,1581.99,1399.37,14.62,21.6,558.12,2388.12,9071.89,1.3,47.29,525.42,2388.1,8150.39,8.3575,0.03,392,2388,100.0,38.96,23.5711,229
19,116,-0.0029,0.0004,100.0,518.67,642.21,1581.33,1401.52,14.62,21.61,558.76,2388.11,9068.15,1.31,47.37,525.96,2388.14,8150.67,8.357,0.03,392,2388,100.0,39.04,23.5606,229
19,117,0.0023,0.0,100.0,518.67,642.04,1593.7,1404.77,14.62,21.61,558.53,2388.13,9071.59,1.3,47.31,526.29,2388.14,8151.07,8.3151,0.03,393,2388,100.0,39.16,23.4495,229
19,118,0.0009,0.0004,100.0,518.67,642.78,1583.91,1402.49,14.62,21.61,558.71,2388.08,9068.68,1.3,47.43,526.13,2388.13,8153.6,8.3364,0.03,392,2388,100.0,39.17,23.469,229
19,119,-0.0013,-0.0005,100.0,518.67,642.56,1584.57,1402.51,14.62,21.61,558.37,2388.09,9063.25,1.3,47.4,525.55,2388.09,8148.2,8.3427,0.03,392,2388,100.0,39.13,23.5319,229
19,120,-0.0009,0.0001,100.0,518.67,642.7,1592.7,1399.3,14.62,21.61,558.0,2388.11,9062.4,1.3,47.34,525.93,2388.13,8149.15,8.3405,0.03,391,2388,100.0,39.32,23.6475,229
19,121,-0.0008,0.0004,100.0,518.67,642.72,1589.68,1403.86,14.62,21.6,557.91,2388.13,9065.33,1.3,47.4,526.4,2388.06,8149.77,8.3213,0.03,391,2388,100.0,39.17,23.5545,229
19,122,0.0039,0.0003,100.0,518.67,642.63,1579.67,1402.67,14.62,21.61,558.49,2388.09,9066.76,1.3,47.42,526.59,2388.11,8150.44,8.3266,0.03,392,2388,100.0,39.34,23.7121,229
19,123,-0.0044,0.0002,100.0,518.67,642.94,1590.89,1402.73,14.62,21.61,557.92,2388.13,9065.46,1.3,47.58,526.47,2388.16,8150.49,8.3433,0.03,393,2388,100.0,38.92,23.5323,229
19,124,-0.0048,0.0001,100.0,518.67,642.14,1589.97,1404.73,14.62,21.61,557.8,2388.16,9062.95,1.3,47.32,526.31,2388.11,8145.55,8.3413,0.03,393,2388,100.0,39.22,23.4959,229
19,125,-0.0024,0.0003,100.0,518.67,642.51,1589.66,1396.66,14.62,21.61,558.45,2388.15,9069.9,1.31,47.34,526.96,2388.19,8146.8,8.3042,0.03,393,2388,100.0,39.28,23.5534,229
19,126,0.0029,0.0,100.0,518.67,642.66,1586.16,1399.25,14.62,21.61,558.48,2388.17,9068.71,1.3,47.34,526.07,2388.14,8151.23,8.3373,0.03,391,2388,100.0,39.24,23.6298,229
19,127,-0.0073,-0.0003,100.0,518.67,642.88,1586.87,1399.59,14.62,21.61,558.6,2388.15,9067.28,1.3,47.31,527.07,2388.13,8150.75,8.3309,0.03,393,2388,100.0,39.31,23.4805,229
19,128,-0.0003,0.0002,100.0,518.67,642.35,1591.06,1398.27,14.62,21.61,559.24,2388.17,9073.56,1.3,47.37,525.99,2388.13,8151.93,8.3316,0.03,394,2388,100.0,39.16,23.5886,229
19,129,0.0039,0.0002,100.0,518.67,642.52,1585.86,1411.02,14.62,21.6,558.54,2388.09,9067.59,1.3,47.35,526.55,2388.14,8146.37,8.3371,0.03,393,2388,100.0,39.11,23.611,229
19,130,-0.0013,-0.0005,100.0,518.67,642.21,1586.03,1404.6,14.62,21.61,558.23,2388.12,9074.01,1.3,47.33,526.2,2388.07,8149.52,8.3401,0.03,393,2388,100.0,39.05,23.5733,229
19,131,-0.0032,0.0003,100.0,518.67,641.63,1586.98,1404.26,14.62,21.61,558.92,2388.22,9069.0,1.3,47.25,526.43,2388.11,8154.66,8.3427,0.03,393,2388,100.0,39.46,23.5451,229
19,132,-0.0027,-0.0002,100.0,518.67,641.96,1584.29,1405.37,14.62,21.6,559.32,2388.15,9078.14,1.31,47.25,526.16,2388.1,8156.04,8.3529,0.03,394,2388,100.0,39.2,23.5443,229
19,133,0.001,0.0001,100.0,518.67,642.23,1587.84,1405.83,14.62,21.61,559.67,2388.09,9072.69,1.3,47.47,526.95,2388.13,8155.92,8.3501,0.03,393,2388,100.0,39.29,23.4845,229
19,134,-0.0021,-0.0,100.0,518.67,642.53,1590.55,1400.62,14.62,21.6,558.75,2388.17,9065.26,1.3,47.51,526.75,2388.13,8149.64,8.3552,0.03,392,2388,100.0,39.42,23.4679,229
19,135,0.0011,-0.0001,100.0,518.67,642.24,1582.1,1405.36,14.62,21.61,558.11,2388.15,9076.65,1.3,47.37,525.92,2388.13,8144.96,8.3503,0.03,393,2388,100.0,39.27,23.4191,229
19,136,0.0007,-0.0004,100.0,518.67,642.3,1587.76,1396.09,14.62,21.6,558.73,2388.15,9075.13,1.3,47.48,526.19,2388.17,8147.78,8.3527,0.03,393,2388,100.0,39.18,23.5155,229
19,137,-0.0004,-0.0003,100.0,518.67,642.17,1589.24,1400.38,14.62,21.6,558.7,2388.11,9071.32,1.3,47.36,526.56,2388.09,8153.33,8.3728,0.03,394,2388,100.0,39.17,23.5105,229
19,138,0.0016,-0.0002,100.0,518.67,642.75,1590.01,1397.38,14.62,21.61,559.48,2388.18,9068.9,1.3,47.57,527.08,2388.21,8151.45,8.3069,0.03,392,2388,100.0,39.18,23.5749,229
19,139,0.0039,0.0,100.0,518.67,642.16,1589.27,1409.14,14.62,21.61,559.57,2388.1,9069.47,1.31,47.46,527.23,2388.15,8157.35,8.3333,0.03,392,2388,100.0,39.38,23.5603,229
19,140,0.0003,0.0004,100.0,518.67,642.27,1587.27,1403.63,14.62,21.61,558.57,2388.12,9071.72,1.3,47.18,526.55,2388.18,8155.15,8.3409,0.03,393,2388,100.0,39.27,23.5065,229
19,141,0.0032,0.0002,100.0,518.67,642.22,1589.89,1403.94,14.62,21.61,559.04,2388.13,9076.25,1.3,47.39,526.54,2388.19,8151.15,8.3379,0.03,392,2388,100.0,39.07,23.5529,229
19,142,0.0014,0.0004,100.0,518.67,641.87,1580.02,1405.08,14.62,21.61,559.45,2388.12,9081.55,1.31,47.33,526.49,2388.18,8154.81,8.3584,0.03,393,2388,100.0,39.34,23.5776,229
19,143,-0.0014,0.0003,100.0,518.67,642.25,1590.79,1400.7,14.62,21.6,559.07,2388.19,9076.17,1.3,47.55,526.83,2388.13,8155.96,8.3404,0.03,393,2388,100.0,39.24,23.5377,229
19,144,0.0015,-0.0005,100.0,518.67,642.97,1589.96,1397.8,14.62,21.61,558.52,2388.2,9068.42,1.3,47.57,526.74,2388.13,8151.99,8.3678,0.03,391,2388,100.0,39.32,23.4346,229
19,145,0.0025,0.0003,100.0,518.67,642.63,1588.47,1395.21,14.62,21.6,558.92,2388.17,9068.19,1.3,47.34,526.74,2388.16,8144.36,8.3185,0.03,391,2388,100.0,39.27,23.4808,229
19,146,-0.0008,-0.0004,100.0,518.67,642.43,1584.67,1402.33,14.62,21.61,559.15,2388.19,9077.34,1.31,47.51,526.8,2388.18,8155.28,8.3508,0.03,393,2388,100.0,39.38,23.5633,229
19,147,-0.001,-0.0002,100.0,518.67,642.14,1587.03,1403.4,14.62,21.61,559.09,2388.14,9078.18,1.3,47.34,527.08,2388.11,8154.74,8.3844,0.03,392,2388,100.0,39.2,23.623,229
19,148,-0.0001,-0.0003,100.0,518.67,642.27,1585.34,1410.06,14.62,21.61,560.37,2388.17,9075.79,1.31,47.5,526.7,2388.19,8155.21,8.3118,0.03,393,2388,100.0,39.51,23.6927,229
19,149,-0.0018,0.0002,100.0,518.67,642.77,1585.41,1409.67,14.62,21.61,558.82,2388.18,9075.71,1.3,47.44,527.23,2388.2,8161.7,8.3189,0.03,394,2388,100.0,39.34,23.5647,229
19,150,-0.0032,0.0002,100.0,518.67,641.98,1588.26,1408.59,14.62,21.61,559.66,2388.15,9069.84,1.3,47.22,527.02,2388.17,8153.24,8.3489,0.03,393,2388,100.0,39.26,23.5873,229
19,151,-0.002,-0.0004,100.0,518.67,643.01,1590.89,1403.36,14.62,21.6,559.49,2388.12,9077.94,1.3,47.44,526.84,2388.17,8149.99,8.3602,0.03,393,2388,100.0,39.32,23.5222,229
19,152,-0.0,-0.0002,100.0,518.67,642.69,1585.3,1407.32,14.62,21.61,558.94,2388.15,9072.18,1.31,47.42,527.93,2388.12,8155.85,8.3318,0.03,392,2388,100.0,39.49,23.4596,229
19,153,-0.0025,-0.0003,100.0,518.67,642.01,1584.84,1403.2,14.62,21.6,558.76,2388.2,9076.69,1.3,47.35,526.79,2388.21,8159.92,8.3439,0.03,393,2388,100.0,39.28,23.5949,229
